date = 2024-06-30 20:38:51.124, timestamp = 351813763864543, x = 889, y = 1050
date = 2024-06-30 20:38:53.163, timestamp = 351815802719751, x = 574, y = 1080
date = 2024-06-30 20:38:54.907, timestamp = 351817546381730, x = 529, y = 624
date = 2024-06-30 20:38:57.284, timestamp = 351819923584334, x = 1019, y = 756
date = 2024-06-30 20:38:59.136, timestamp = 351821775653604, x = 505, y = 480
date = 2024-06-30 20:39:01.128, timestamp = 351823767663500, x = 97, y = 1476
date = 2024-06-30 20:39:02.963, timestamp = 351825602419229, x = 152, y = 1632
date = 2024-06-30 20:39:04.988, timestamp = 351827627271833, x = 535, y = 716
date = 2024-06-30 20:39:06.987, timestamp = 351829626117666, x = 244, y = 1963
date = 2024-06-30 20:39:08.961, timestamp = 351831600518707, x = 127, y = 364
date = 2024-06-30 20:39:10.890, timestamp = 351833529471311, x = 100, y = 827
date = 2024-06-30 20:39:12.683, timestamp = 351835322246311, x = 266, y = 899
date = 2024-06-30 20:39:14.819, timestamp = 351837457972873, x = 372, y = 726
date = 2024-06-30 20:39:17.412, timestamp = 351840051889539, x = 602, y = 749
date = 2024-06-30 20:39:19.343, timestamp = 351841982199955, x = 488, y = 2048
date = 2024-06-30 20:39:21.366, timestamp = 351844005694226, x = 1043, y = 486
date = 2024-06-30 20:39:23.544, timestamp = 351846183765059, x = 898, y = 1626
date = 2024-06-30 20:39:25.427, timestamp = 351848066414017, x = 870, y = 1175
date = 2024-06-30 20:39:27.760, timestamp = 351850399689537, x = 825, y = 1406
date = 2024-06-30 20:39:29.870, timestamp = 351852509891620, x = 962, y = 1891
date = 2024-06-30 20:39:32.171, timestamp = 351854810627558, x = 209, y = 227
date = 2024-06-30 20:39:34.094, timestamp = 351856733076516, x = 408, y = 385
date = 2024-06-30 20:39:36.016, timestamp = 351858655095265, x = 128, y = 298
date = 2024-06-30 20:39:37.857, timestamp = 351860496288494, x = 960, y = 50
date = 2024-06-30 20:39:39.706, timestamp = 351862345644744, x = 239, y = 125
date = 2024-06-30 20:39:41.791, timestamp = 351864430950473, x = 98, y = 1994
date = 2024-06-30 20:39:43.632, timestamp = 351866270967139, x = 410, y = 114
date = 2024-06-30 20:39:45.403, timestamp = 351868042378597, x = 401, y = 134
date = 2024-06-30 20:39:47.669, timestamp = 351870308137972, x = 814, y = 1444
date = 2024-06-30 20:39:49.788, timestamp = 351872427619742, x = 1002, y = 83
date = 2024-06-30 20:39:52.131, timestamp = 351874770777555, x = 838, y = 1067
date = 2024-06-30 20:39:54.040, timestamp = 351876679694221, x = 544, y = 36
date = 2024-06-30 20:39:55.995, timestamp = 351878634318179, x = 674, y = 999
date = 2024-06-30 20:39:57.843, timestamp = 351880482321825, x = 826, y = 36
date = 2024-06-30 20:39:59.881, timestamp = 351882520714012, x = 687, y = 587
date = 2024-06-30 20:40:01.803, timestamp = 351884442014011, x = 548, y = 1443
date = 2024-06-30 20:40:03.828, timestamp = 351886467431199, x = 895, y = 1682
date = 2024-06-30 20:40:05.694, timestamp = 351888333655157, x = 961, y = 264
date = 2024-06-30 20:40:07.401, timestamp = 351890040898386, x = 432, y = 168
date = 2024-06-30 20:40:09.389, timestamp = 351892028053594, x = 712, y = 1713
date = 2024-06-30 20:40:11.376, timestamp = 351894015411406, x = 252, y = 32
date = 2024-06-30 20:40:13.095, timestamp = 351895734442135, x = 563, y = 904
date = 2024-06-30 20:40:14.885, timestamp = 351897523970780, x = 518, y = 1527
date = 2024-06-30 20:40:16.525, timestamp = 351899164588488, x = 624, y = 1311
date = 2024-06-30 20:40:18.353, timestamp = 351900992349946, x = 186, y = 1983
date = 2024-06-30 20:40:20.324, timestamp = 351902963794217, x = 141, y = 99
date = 2024-06-30 20:40:22.207, timestamp = 351904846643696, x = 450, y = 1715
date = 2024-06-30 20:40:24.088, timestamp = 351906727894737, x = 794, y = 562
date = 2024-06-30 20:40:25.726, timestamp = 351908365229633, x = 916, y = 1281
date = 2024-06-30 20:40:27.879, timestamp = 351910518050987, x = 517, y = 171
date = 2024-06-30 20:40:29.708, timestamp = 351912347669736, x = 207, y = 716
date = 2024-06-30 20:40:32.010, timestamp = 351914649714528, x = 129, y = 189
date = 2024-06-30 20:40:33.913, timestamp = 351916552509840, x = 817, y = 1161
date = 2024-06-30 20:40:35.915, timestamp = 351918554760360, x = 157, y = 211
date = 2024-06-30 20:40:37.814, timestamp = 351920453867131, x = 312, y = 1281
date = 2024-06-30 20:40:39.671, timestamp = 351922310299422, x = 408, y = 1319
date = 2024-06-30 20:40:44.640, timestamp = 351927278970255, x = 636, y = 981
date = 2024-06-30 20:40:46.484, timestamp = 351929123874421, x = 987, y = 1114
date = 2024-06-30 20:40:48.525, timestamp = 351931164089004, x = 230, y = 1780
date = 2024-06-30 20:40:50.365, timestamp = 351933004711400, x = 311, y = 992
date = 2024-06-30 20:40:52.517, timestamp = 351935156895774, x = 96, y = 1424
date = 2024-06-30 20:40:54.457, timestamp = 351937096421295, x = 191, y = 1256
date = 2024-06-30 20:40:56.472, timestamp = 351939111169211, x = 780, y = 1504
date = 2024-06-30 20:40:58.488, timestamp = 351941127366607, x = 145, y = 1966
date = 2024-06-30 20:41:00.460, timestamp = 351943099497857, x = 1008, y = 86
date = 2024-06-30 20:41:02.324, timestamp = 351944963030148, x = 116, y = 190
date = 2024-06-30 20:41:04.393, timestamp = 351947032416085, x = 451, y = 118
date = 2024-06-30 20:41:06.299, timestamp = 351948938806189, x = 620, y = 1705
date = 2024-06-30 20:41:08.238, timestamp = 351950877718168, x = 218, y = 99
date = 2024-06-30 20:41:10.301, timestamp = 351952940384834, x = 361, y = 1916
date = 2024-06-30 20:41:12.085, timestamp = 351954724557751, x = 302, y = 210
date = 2024-06-30 20:41:14.548, timestamp = 351957187349938, x = 902, y = 693
date = 2024-06-30 20:41:16.558, timestamp = 351959197333792, x = 241, y = 328
date = 2024-06-30 20:41:18.637, timestamp = 351961276267646, x = 160, y = 1794
date = 2024-06-30 20:41:20.574, timestamp = 351963213035354, x = 275, y = 1733
date = 2024-06-30 20:41:22.738, timestamp = 351965376970770, x = 871, y = 827
date = 2024-06-30 20:41:24.763, timestamp = 351967402663999, x = 932, y = 1675
date = 2024-06-30 20:41:26.629, timestamp = 351969268598373, x = 652, y = 829
date = 2024-06-30 20:41:28.591, timestamp = 351971230262956, x = 643, y = 934
date = 2024-06-30 20:41:30.827, timestamp = 351973465959831, x = 169, y = 92
date = 2024-06-30 20:41:32.801, timestamp = 351975440705143, x = 665, y = 78
date = 2024-06-30 20:41:34.754, timestamp = 351977393848893, x = 755, y = 533
date = 2024-06-30 20:41:36.708, timestamp = 351979347476497, x = 992, y = 766
date = 2024-06-30 20:41:38.572, timestamp = 351981211433267, x = 898, y = 1254
date = 2024-06-30 20:41:40.571, timestamp = 351983210780142, x = 207, y = 2033
date = 2024-06-30 20:41:43.115, timestamp = 351985754710350, x = 140, y = 1674
date = 2024-06-30 20:41:45.058, timestamp = 351987697226496, x = 533, y = 390
date = 2024-06-30 20:41:49.169, timestamp = 351991808708266, x = 113, y = 1918
date = 2024-06-30 20:41:51.014, timestamp = 351993653859828, x = 198, y = 1185
date = 2024-06-30 20:41:53.348, timestamp = 351995987188994, x = 819, y = 207
date = 2024-06-30 20:41:55.257, timestamp = 351997896781182, x = 887, y = 1613
date = 2024-06-30 20:41:57.398, timestamp = 352000037842119, x = 244, y = 315
date = 2024-06-30 20:41:59.446, timestamp = 352002085548889, x = 560, y = 1570
date = 2024-06-30 20:42:01.387, timestamp = 352004026171285, x = 557, y = 1853
date = 2024-06-30 20:42:03.170, timestamp = 352005809602014, x = 824, y = 1082
date = 2024-06-30 20:42:05.713, timestamp = 352008352153055, x = 97, y = 1492
date = 2024-06-30 20:42:09.192, timestamp = 352011831541075, x = 379, y = 1102
date = 2024-06-30 20:42:11.324, timestamp = 352013963778054, x = 736, y = 1020
date = 2024-06-30 20:42:13.732, timestamp = 352016371209304, x = 110, y = 1293
date = 2024-06-30 20:42:16.176, timestamp = 352018815881699, x = 121, y = 255
date = 2024-06-30 20:42:18.201, timestamp = 352020840601491, x = 199, y = 1942
date = 2024-06-30 20:42:20.130, timestamp = 352022769749407, x = 211, y = 282
date = 2024-06-30 20:42:22.687, timestamp = 352025326196802, x = 767, y = 1622
date = 2024-06-30 20:42:24.454, timestamp = 352027092991594, x = 749, y = 704
date = 2024-06-30 20:42:26.410, timestamp = 352029049910864, x = 967, y = 980
date = 2024-06-30 20:42:28.193, timestamp = 352030832067114, x = 525, y = 1048
date = 2024-06-30 20:42:30.049, timestamp = 352032688821801, x = 390, y = 1523
date = 2024-06-30 20:42:31.932, timestamp = 352034571639509, x = 1030, y = 1339
date = 2024-06-30 20:42:33.775, timestamp = 352036414321280, x = 170, y = 309
date = 2024-06-30 20:42:35.559, timestamp = 352038198728571, x = 179, y = 1181
date = 2024-06-30 20:42:37.387, timestamp = 352040026342633, x = 94, y = 893
date = 2024-06-30 20:42:39.329, timestamp = 352041968316071, x = 1041, y = 832
date = 2024-06-30 20:42:41.212, timestamp = 352043851173362, x = 798, y = 687
date = 2024-06-30 20:42:43.307, timestamp = 352045946003049, x = 771, y = 1971
date = 2024-06-30 20:42:45.260, timestamp = 352047899137424, x = 78, y = 1948
date = 2024-06-30 20:42:47.132, timestamp = 352049771685861, x = 71, y = 701
date = 2024-06-30 20:42:48.716, timestamp = 352051355562423, x = 611, y = 1591
date = 2024-06-30 20:42:50.597, timestamp = 352053236122840, x = 145, y = 1436
date = 2024-06-30 20:42:52.347, timestamp = 352054986132735, x = 438, y = 1022
date = 2024-06-30 20:42:54.295, timestamp = 352056934046277, x = 66, y = 1896
date = 2024-06-30 20:42:56.015, timestamp = 352058653933776, x = 395, y = 864
date = 2024-06-30 20:42:57.716, timestamp = 352060355646276, x = 479, y = 860
date = 2024-06-30 20:42:59.510, timestamp = 352062149566588, x = 329, y = 873
date = 2024-06-30 20:43:01.202, timestamp = 352063841775963, x = 488, y = 418
date = 2024-06-30 20:43:03.081, timestamp = 352065720407734, x = 280, y = 2004
date = 2024-06-30 20:43:04.934, timestamp = 352067573421275, x = 338, y = 505
date = 2024-06-30 20:43:06.750, timestamp = 352069389425962, x = 311, y = 1213
date = 2024-06-30 20:43:08.560, timestamp = 352071198980129, x = 472, y = 1253
date = 2024-06-30 20:43:10.524, timestamp = 352073162973878, x = 217, y = 2027
date = 2024-06-30 20:43:12.427, timestamp = 352075066800961, x = 102, y = 1209
date = 2024-06-30 20:43:14.202, timestamp = 352076841281170, x = 407, y = 462
date = 2024-06-30 20:43:16.110, timestamp = 352078749336898, x = 833, y = 1608
date = 2024-06-30 20:43:18.037, timestamp = 352080675932731, x = 84, y = 464
date = 2024-06-30 20:43:19.769, timestamp = 352082408530648, x = 592, y = 661
date = 2024-06-30 20:43:21.602, timestamp = 352084241075960, x = 842, y = 990
date = 2024-06-30 20:43:23.447, timestamp = 352086086200439, x = 756, y = 1757
date = 2024-06-30 20:43:25.155, timestamp = 352087794617626, x = 567, y = 450
date = 2024-06-30 20:43:26.923, timestamp = 352089562575438, x = 650, y = 435
date = 2024-06-30 20:43:29.000, timestamp = 352091638967626, x = 974, y = 1935
date = 2024-06-30 20:43:30.893, timestamp = 352093532797313, x = 106, y = 1974
date = 2024-06-30 20:43:32.677, timestamp = 352095316634292, x = 291, y = 1059
date = 2024-06-30 20:43:34.612, timestamp = 352097251855646, x = 255, y = 198
date = 2024-06-30 20:43:36.193, timestamp = 352098832491062, x = 633, y = 1034
date = 2024-06-30 20:43:38.101, timestamp = 352100740190020, x = 308, y = 1920
date = 2024-06-30 20:43:40.014, timestamp = 352102653050957, x = 71, y = 340
date = 2024-06-30 20:43:42.011, timestamp = 352104650318144, x = 116, y = 937
date = 2024-06-30 20:43:43.935, timestamp = 352106574517103, x = 293, y = 740
date = 2024-06-30 20:43:46.025, timestamp = 352108664738456, x = 73, y = 883
date = 2024-06-30 20:43:47.884, timestamp = 352110523282727, x = 758, y = 1492
date = 2024-06-30 20:43:49.981, timestamp = 352112620649914, x = 773, y = 385
date = 2024-06-30 20:43:52.518, timestamp = 352115157603039, x = 807, y = 1860
date = 2024-06-30 20:43:54.421, timestamp = 352117060057726, x = 716, y = 406
date = 2024-06-30 20:43:56.328, timestamp = 352118967856684, x = 259, y = 1068
date = 2024-06-30 20:43:58.246, timestamp = 352120885091059, x = 245, y = 1899
date = 2024-06-30 20:44:00.063, timestamp = 352122702495746, x = 900, y = 345
date = 2024-06-30 20:44:01.959, timestamp = 352124598628558, x = 982, y = 470
date = 2024-06-30 20:44:03.905, timestamp = 352126544488454, x = 338, y = 1877
date = 2024-06-30 20:44:05.873, timestamp = 352128512691578, x = 398, y = 1321
date = 2024-06-30 20:44:07.690, timestamp = 352130329513974, x = 920, y = 127
date = 2024-06-30 20:44:09.456, timestamp = 352132095708244, x = 238, y = 517
date = 2024-06-30 20:44:11.440, timestamp = 352134079599390, x = 141, y = 1928
date = 2024-06-30 20:44:13.267, timestamp = 352135906300431, x = 687, y = 341
date = 2024-06-30 20:44:15.238, timestamp = 352137877329598, x = 271, y = 1416
date = 2024-06-30 20:44:17.220, timestamp = 352139859729597, x = 760, y = 1242
date = 2024-06-30 20:44:19.119, timestamp = 352141758586889, x = 1005, y = 1931
date = 2024-06-30 20:44:21.008, timestamp = 352143647172826, x = 727, y = 1301
date = 2024-06-30 20:44:23.004, timestamp = 352145643151472, x = 619, y = 347
date = 2024-06-30 20:44:24.989, timestamp = 352147628511367, x = 73, y = 1096
date = 2024-06-30 20:44:27.158, timestamp = 352149797883242, x = 71, y = 1862
date = 2024-06-30 20:44:29.102, timestamp = 352151741119700, x = 394, y = 946
date = 2024-06-30 20:44:30.914, timestamp = 352153553260845, x = 631, y = 1409
date = 2024-06-30 20:44:33.039, timestamp = 352155678596262, x = 309, y = 1637
date = 2024-06-30 20:44:34.887, timestamp = 352157526478553, x = 594, y = 2085
date = 2024-06-30 20:44:36.732, timestamp = 352159371420219, x = 614, y = 1910
date = 2024-06-30 20:44:38.744, timestamp = 352161383383761, x = 376, y = 361
date = 2024-06-30 20:44:40.541, timestamp = 352163180624386, x = 711, y = 986
date = 2024-06-30 20:44:42.402, timestamp = 352165041201469, x = 310, y = 1900
date = 2024-06-30 20:44:44.599, timestamp = 352167238571781, x = 679, y = 1311
date = 2024-06-30 20:44:46.861, timestamp = 352169500695218, x = 66, y = 1490
date = 2024-06-30 20:44:48.686, timestamp = 352171325793134, x = 976, y = 828
date = 2024-06-30 20:44:50.929, timestamp = 352173568476988, x = 86, y = 935
date = 2024-06-30 20:44:52.895, timestamp = 352175534194696, x = 469, y = 102
date = 2024-06-30 20:44:54.787, timestamp = 352177426406154, x = 942, y = 1485
date = 2024-06-30 20:44:56.846, timestamp = 352179485099383, x = 86, y = 1101
date = 2024-06-30 20:44:58.778, timestamp = 352181416937404, x = 397, y = 1507
date = 2024-06-30 20:45:00.713, timestamp = 352183352358237, x = 101, y = 1107
date = 2024-06-30 20:45:02.724, timestamp = 352185363920736, x = 948, y = 640
date = 2024-06-30 20:45:04.450, timestamp = 352187089117611, x = 683, y = 904
date = 2024-06-30 20:45:06.229, timestamp = 352188868777507, x = 739, y = 497
date = 2024-06-30 20:45:08.256, timestamp = 352190894856673, x = 47, y = 349
date = 2024-06-30 20:45:10.059, timestamp = 352192698649902, x = 458, y = 155
date = 2024-06-30 20:45:11.971, timestamp = 352194610575422, x = 145, y = 662
date = 2024-06-30 20:45:13.812, timestamp = 352196450940526, x = 524, y = 1640
date = 2024-06-30 20:45:15.608, timestamp = 352198246983755, x = 762, y = 782
date = 2024-06-30 20:45:17.536, timestamp = 352200175141047, x = 96, y = 398
date = 2024-06-30 20:45:19.370, timestamp = 352202009236359, x = 643, y = 2057
date = 2024-06-30 20:45:21.167, timestamp = 352203806015004, x = 617, y = 1423
date = 2024-06-30 20:45:23.043, timestamp = 352205682369692, x = 168, y = 269
date = 2024-06-30 20:45:24.992, timestamp = 352207631922816, x = 95, y = 1610
date = 2024-06-30 20:45:26.822, timestamp = 352209461235316, x = 1001, y = 756
date = 2024-06-30 20:45:28.781, timestamp = 352211420703024, x = 265, y = 397
date = 2024-06-30 20:45:30.675, timestamp = 352213314234274, x = 398, y = 434
date = 2024-06-30 20:45:32.757, timestamp = 352215396189482, x = 86, y = 2006
date = 2024-06-30 20:45:34.621, timestamp = 352217260119169, x = 377, y = 796
date = 2024-06-30 20:45:36.507, timestamp = 352219146908231, x = 94, y = 1598
date = 2024-06-30 20:45:38.416, timestamp = 352221055451460, x = 832, y = 1475
date = 2024-06-30 20:45:40.386, timestamp = 352223025170210, x = 779, y = 399
date = 2024-06-30 20:45:42.463, timestamp = 352225102227501, x = 71, y = 1566
date = 2024-06-30 20:45:44.479, timestamp = 352227118478022, x = 558, y = 1474
date = 2024-06-30 20:45:46.477, timestamp = 352229116562396, x = 462, y = 606
date = 2024-06-30 20:45:48.384, timestamp = 352231023816563, x = 903, y = 981
date = 2024-06-30 20:45:50.638, timestamp = 352233277801458, x = 420, y = 100
date = 2024-06-30 20:45:52.445, timestamp = 352235084411354, x = 652, y = 201
date = 2024-06-30 20:45:54.424, timestamp = 352237063400937, x = 838, y = 1385
date = 2024-06-30 20:45:56.285, timestamp = 352238924685311, x = 339, y = 1836
date = 2024-06-30 20:45:58.214, timestamp = 352240853682186, x = 223, y = 338
date = 2024-06-30 20:46:00.178, timestamp = 352242817394686, x = 654, y = 1744
date = 2024-06-30 20:46:02.174, timestamp = 352244813584790, x = 98, y = 1734
date = 2024-06-30 20:46:04.315, timestamp = 352246954156664, x = 930, y = 934
date = 2024-06-30 20:46:06.282, timestamp = 352248921024372, x = 150, y = 1219
date = 2024-06-30 20:46:08.097, timestamp = 352250736168122, x = 876, y = 750
date = 2024-06-30 20:46:10.055, timestamp = 352252694105622, x = 79, y = 1566
date = 2024-06-30 20:46:11.954, timestamp = 352254593691559, x = 992, y = 682
date = 2024-06-30 20:46:13.745, timestamp = 352256384516559, x = 990, y = 635
date = 2024-06-30 20:46:15.671, timestamp = 352258310770725, x = 167, y = 1525
date = 2024-06-30 20:46:17.585, timestamp = 352260224794683, x = 562, y = 1019
date = 2024-06-30 20:46:19.693, timestamp = 352262332139995, x = 94, y = 292
date = 2024-06-30 20:46:21.686, timestamp = 352264325191037, x = 716, y = 2003
date = 2024-06-30 20:46:23.570, timestamp = 352266209549891, x = 916, y = 675
